participant,answer,arrow_to,rep,trial,max_alpha,jitter,trial_start,trial_end,exitflag,response,rt
72,\RIGHT,left,2,20,0.6,9,NaN,NaN,NaN,NaN,NaN
72,\LEFT,right,7,21,0.6,2,NaN,NaN,NaN,NaN,NaN
72,\RIGHT,left,9,22,0.6,8,NaN,NaN,NaN,NaN,NaN
72,\LEFT,left,2,23,0.6,10,NaN,NaN,NaN,NaN,NaN
72,\LEFT,right,9,24,0.6,8,NaN,NaN,NaN,NaN,NaN
72,\LEFT,left,5,25,0.6,7,NaN,NaN,NaN,NaN,NaN
72,\RIGHT,right,7,26,0.6,10,NaN,NaN,NaN,NaN,NaN
72,\LEFT,right,6,27,0.6,8,NaN,NaN,NaN,NaN,NaN
72,\RIGHT,left,5,28,0.6,3,NaN,NaN,NaN,NaN,NaN
72,\LEFT,right,5,29,0.6,10,NaN,NaN,NaN,NaN,NaN
72,\LEFT,right,1,30,0.6,4,NaN,NaN,NaN,NaN,NaN
72,\RIGHT,right,8,31,0.6,1,NaN,NaN,NaN,NaN,NaN
72,\LEFT,right,3,32,0.6,5,NaN,NaN,NaN,NaN,NaN
72,\LEFT,left,1,33,0.6,6,NaN,NaN,NaN,NaN,NaN
72,\RIGHT,left,10,34,0.6,3,NaN,NaN,NaN,NaN,NaN
72,\RIGHT,right,9,35,0.6,5,NaN,NaN,NaN,NaN,NaN
72,\LEFT,left,8,36,0.6,8,NaN,NaN,NaN,NaN,NaN
72,\RIGHT,right,4,37,0.6,8,NaN,NaN,NaN,NaN,NaN
72,\LEFT,left,10,38,0.6,7,NaN,NaN,NaN,NaN,NaN
72,\RIGHT,right,3,39,0.6,11,NaN,NaN,NaN,NaN,NaN
72,\RIGHT,left,3,40,0.6,6,NaN,NaN,NaN,NaN,NaN
73,\RIGHT,left,6,1,0.6,4,NaN,NaN,NaN,NaN,NaN
73,\RIGHT,right,8,2,0.6,3,NaN,NaN,NaN,NaN,NaN
73,\RIGHT,left,1,3,0.6,9,NaN,NaN,NaN,NaN,NaN
73,\LEFT,left,1,4,0.6,3,NaN,NaN,NaN,NaN,NaN
73,\RIGHT,right,1,5,0.6,9,NaN,NaN,NaN,NaN,NaN
73,\LEFT,right,3,6,0.6,11,NaN,NaN,NaN,NaN,NaN
73,\LEFT,right,5,7,0.6,11,NaN,NaN,NaN,NaN,NaN
73,\LEFT,left,9,8,0.6,2,NaN,NaN,NaN,NaN,NaN
73,\RIGHT,left,5,9,0.6,5,NaN,NaN,NaN,NaN,NaN
73,\LEFT,right,10,10,0.6,4,NaN,NaN,NaN,NaN,NaN
73,\RIGHT,left,7,11,0.6,6,NaN,NaN,NaN,NaN,NaN
73,\LEFT,left,8,12,0.6,7,NaN,NaN,NaN,NaN,NaN
73,\RIGHT,right,4,13,0.6,3,NaN,NaN,NaN,NaN,NaN
73,\LEFT,left,6,14,0.6,1,NaN,NaN,NaN,NaN,NaN
73,\RIGHT,right,5,15,0.6,5,NaN,NaN,NaN,NaN,NaN
73,\LEFT,right,9,16,0.6,8,NaN,NaN,NaN,NaN,NaN
73,\LEFT,left,7,17,0.6,4,NaN,NaN,NaN,NaN,NaN
73,\RIGHT,right,6,18,0.6,8,NaN,NaN,NaN,NaN,NaN
73,\RIGHT,left,2,19,0.6,3,NaN,NaN,NaN,NaN,NaN
73,\LEFT,right,8,20,0.6,2,NaN,NaN,NaN,NaN,NaN
73,\LEFT,right,1,21,0.6,3,NaN,NaN,NaN,NaN,NaN
73,\LEFT,right,6,22,0.6,9,NaN,NaN,NaN,NaN,NaN
73,\LEFT,left,3,23,0.6,5,NaN,NaN,NaN,NaN,NaN
73,\RIGHT,right,7,24,0.6,6,NaN,NaN,NaN,NaN,NaN
73,\LEFT,right,4,25,0.6,3,NaN,NaN,NaN,NaN,NaN
73,\RIGHT,left,3,26,0.6,4,NaN,NaN,NaN,NaN,NaN
73,\RIGHT,left,10,27,0.6,10,NaN,NaN,NaN,NaN,NaN
73,\RIGHT,left,4,28,0.6,5,NaN,NaN,NaN,NaN,NaN
73,\RIGHT,right,10,29,0.6,11,NaN,NaN,NaN,NaN,NaN
73,\RIGHT,left,9,30,0.6,2,NaN,NaN,NaN,NaN,NaN
73,\LEFT,right,2,31,0.6,4,NaN,NaN,NaN,NaN,NaN
73,\RIGHT,right,2,32,0.6,3,NaN,NaN,NaN,NaN,NaN
73,\LEFT,left,10,33,0.6,2,NaN,NaN,NaN,NaN,NaN
73,\LEFT,left,4,34,0.6,3,NaN,NaN,NaN,NaN,NaN
73,\RIGHT,left,8,35,0.6,10,NaN,NaN,NaN,NaN,NaN
73,\RIGHT,right,9,36,0.6,8,NaN,NaN,NaN,NaN,NaN
73,\LEFT,right,7,37,0.6,7,NaN,NaN,NaN,NaN,NaN
73,\RIGHT,right,3,38,0.6,6,NaN,NaN,NaN,NaN,NaN
73,\LEFT,left,5,39,0.6,9,NaN,NaN,NaN,NaN,NaN
73,\LEFT,left,2,40,0.6,11,NaN,NaN,NaN,NaN,NaN
74,\LEFT,right,6,1,0.6,1,NaN,NaN,NaN,NaN,NaN
74,\LEFT,left,10,2,0.6,11,NaN,NaN,NaN,NaN,NaN
74,\LEFT,right,9,3,0.6,10,NaN,NaN,NaN,NaN,NaN
74,\LEFT,right,3,4,0.6,11,NaN,NaN,NaN,NaN,NaN
74,\LEFT,right,4,5,0.6,7,NaN,NaN,NaN,NaN,NaN
74,\LEFT,left,2,6,0.6,6,NaN,NaN,NaN,NaN,NaN
74,\LEFT,right,5,7,0.6,7,NaN,NaN,NaN,NaN,NaN
74,\LEFT,right,7,8,0.6,6,NaN,NaN,NaN,NaN,NaN
74,\RIGHT,right,2,9,0.6,7,NaN,NaN,NaN,NaN,NaN
74,\RIGHT,right,8,10,0.6,2,NaN,NaN,NaN,NaN,NaN
74,\LEFT,right,2,11,0.6,5,NaN,NaN,NaN,NaN,NaN
74,\LEFT,left,1,12,0.6,3,NaN,NaN,NaN,NaN,NaN
74,\LEFT,right,8,13,0.6,10,NaN,NaN,NaN,NaN,NaN
74,\RIGHT,right,3,14,0.6,1,NaN,NaN,NaN,NaN,NaN
74,\LEFT,left,3,15,0.6,5,NaN,NaN,NaN,NaN,NaN
74,\RIGHT,left,10,16,0.6,5,NaN,NaN,NaN,NaN,NaN
74,\RIGHT,right,4,17,0.6,6,NaN,NaN,NaN,NaN,NaN
74,\LEFT,left,4,18,0.6,5,NaN,NaN,NaN,NaN,NaN
74,\LEFT,right,10,19,0.6,8,NaN,NaN,NaN,NaN,NaN
74,\LEFT,left,9,20,0.6,1,NaN,NaN,NaN,NaN,NaN
74,\LEFT,right,1,21,0.6,1,NaN,NaN,NaN,NaN,NaN
74,\RIGHT,right,5,22,0.6,3,NaN,NaN,NaN,NaN,NaN
74,\RIGHT,right,7,23,0.6,5,NaN,NaN,NaN,NaN,NaN
74,\RIGHT,left,3,24,0.6,10,NaN,NaN,NaN,NaN,NaN
74,\RIGHT,left,7,25,0.6,6,NaN,NaN,NaN,NaN,NaN
74,\LEFT,left,7,26,0.6,7,NaN,NaN,NaN,NaN,NaN
74,\RIGHT,left,1,27,0.6,1,NaN,NaN,NaN,NaN,NaN
74,\RIGHT,left,9,28,0.6,11,NaN,NaN,NaN,NaN,NaN
74,\RIGHT,right,1,29,0.6,11,NaN,NaN,NaN,NaN,NaN
74,\RIGHT,left,4,30,0.6,3,NaN,NaN,NaN,NaN,NaN
74,\LEFT,left,5,31,0.6,3,NaN,NaN,NaN,NaN,NaN
74,\RIGHT,left,8,32,0.6,10,NaN,NaN,NaN,NaN,NaN
74,\LEFT,left,6,33,0.6,2,NaN,NaN,NaN,NaN,NaN
74,\RIGHT,right,6,34,0.6,9,NaN,NaN,NaN,NaN,NaN
74,\RIGHT,left,5,35,0.6,4,NaN,NaN,NaN,NaN,NaN
74,\RIGHT,left,2,36,0.6,4,NaN,NaN,NaN,NaN,NaN
74,\RIGHT,right,10,37,0.6,10,NaN,NaN,NaN,NaN,NaN
74,\RIGHT,right,9,38,0.6,8,NaN,NaN,NaN,NaN,NaN
74,\LEFT,left,8,39,0.6,7,NaN,NaN,NaN,NaN,NaN
74,\RIGHT,left,6,40,0.6,5,NaN,NaN,NaN,NaN,NaN
75,\LEFT,left,8,1,0.6,1,NaN,NaN,NaN,NaN,NaN
75,\LEFT,right,2,2,0.6,7,NaN,NaN,NaN,NaN,NaN
75,\RIGHT,right,10,3,0.6,5,NaN,NaN,NaN,NaN,NaN
75,\RIGHT,left,8,4,0.6,4,NaN,NaN,NaN,NaN,NaN
75,\LEFT,right,5,5,0.6,5,NaN,NaN,NaN,NaN,NaN
75,\RIGHT,right,7,6,0.6,2,NaN,NaN,NaN,NaN,NaN
75,\LEFT,right,6,7,0.6,3,NaN,NaN,NaN,NaN,NaN
75,\LEFT,right,8,8,0.6,6,NaN,NaN,NaN,NaN,NaN
75,\LEFT,left,7,9,0.6,11,NaN,NaN,NaN,NaN,NaN
75,\RIGHT,left,9,10,0.6,9,NaN,NaN,NaN,NaN,NaN
75,\RIGHT,left,1,11,0.6,1,NaN,NaN,NaN,NaN,NaN
75,\RIGHT,left,5,12,0.6,10,NaN,NaN,NaN,NaN,NaN
75,\RIGHT,right,3,13,0.6,4,NaN,NaN,NaN,NaN,NaN
75,\LEFT,right,3,14,0.6,1,NaN,NaN,NaN,NaN,NaN
75,\RIGHT,left,3,15,0.6,9,NaN,NaN,NaN,NaN,NaN
75,\LEFT,left,2,16,0.6,6,NaN,NaN,NaN,NaN,NaN
75,\LEFT,left,10,17,0.6,9,NaN,NaN,NaN,NaN,NaN
75,\LEFT,left,4,18,0.6,2,NaN,NaN,NaN,NaN,NaN
75,\LEFT,left,1,19,0.6,3,NaN,NaN,NaN,NaN,NaN
75,\LEFT,right,1,20,0.6,6,NaN,NaN,NaN,NaN,NaN
75,\LEFT,left,6,21,0.6,10,NaN,NaN,NaN,NaN,NaN
75,\RIGHT,left,6,22,0.6,1,NaN,NaN,NaN,NaN,NaN
75,\RIGHT,right,2,23,0.6,10,NaN,NaN,NaN,NaN,NaN
75,\LEFT,left,3,24,0.6,2,NaN,NaN,NaN,NaN,NaN
75,\RIGHT,right,8,25,0.6,9,NaN,NaN,NaN,NaN,NaN
75,\RIGHT,left,10,26,0.6,11,NaN,NaN,NaN,NaN,NaN
75,\LEFT,right,9,27,0.6,2,NaN,NaN,NaN,NaN,NaN
75,\RIGHT,right,6,28,0.6,10,NaN,NaN,NaN,NaN,NaN
75,\LEFT,left,5,29,0.6,9,NaN,NaN,NaN,NaN,NaN
75,\RIGHT,left,7,30,0.6,5,NaN,NaN,NaN,NaN,NaN
75,\LEFT,right,10,31,0.6,8,NaN,NaN,NaN,NaN,NaN
75,\RIGHT,right,5,32,0.6,8,NaN,NaN,NaN,NaN,NaN
75,\RIGHT,right,1,33,0.6,10,NaN,NaN,NaN,NaN,NaN
75,\RIGHT,right,4,34,0.6,10,NaN,NaN,NaN,NaN,NaN
75,\LEFT,right,4,35,0.6,2,NaN,NaN,NaN,NaN,NaN
75,\LEFT,right,7,36,0.6,11,NaN,NaN,NaN,NaN,NaN
75,\RIGHT,left,4,37,0.6,6,NaN,NaN,NaN,NaN,NaN
75,\LEFT,left,9,38,0.6,2,NaN,NaN,NaN,NaN,NaN
75,\RIGHT,left,2,39,0.6,9,NaN,NaN,NaN,NaN,NaN
75,\RIGHT,right,9,40,0.6,3,NaN,NaN,NaN,NaN,NaN
76,\LEFT,right,7,1,0.6,1,NaN,NaN,NaN,NaN,NaN
76,\LEFT,left,10,2,0.6,7,NaN,NaN,NaN,NaN,NaN
76,\RIGHT,left,4,3,0.6,3,NaN,NaN,NaN,NaN,NaN
76,\RIGHT,left,2,4,0.6,8,NaN,NaN,NaN,NaN,NaN
76,\RIGHT,right,2,5,0.6,7,NaN,NaN,NaN,NaN,NaN
76,\RIGHT,right,10,6,0.6,4,NaN,NaN,NaN,NaN,NaN
76,\RIGHT,left,3,7,0.6,9,NaN,NaN,NaN,NaN,NaN
76,\RIGHT,right,3,8,0.6,4,NaN,NaN,NaN,NaN,NaN
76,\RIGHT,left,9,9,0.6,10,NaN,NaN,NaN,NaN,NaN
76,\LEFT,left,6,10,0.6,8,NaN,NaN,NaN,NaN,NaN
76,\LEFT,right,10,11,0.6,3,NaN,NaN,NaN,NaN,NaN
76,\RIGHT,right,4,12,0.6,8,NaN,NaN,NaN,NaN,NaN
76,\RIGHT,left,6,13,0.6,5,NaN,NaN,NaN,NaN,NaN
76,\LEFT,left,3,14,0.6,2,NaN,NaN,NaN,NaN,NaN
76,\RIGHT,left,5,15,0.6,8,NaN,NaN,NaN,NaN,NaN
76,\RIGHT,right,5,16,0.6,1,NaN,NaN,NaN,NaN,NaN
76,\RIGHT,right,8,17,0.6,3,NaN,NaN,NaN,NaN,NaN
76,\LEFT,right,5,18,0.6,1,NaN,NaN,NaN,NaN,NaN
76,\RIGHT,left,7,19,0.6,5,NaN,NaN,NaN,NaN,NaN
76,\LEFT,left,4,20,0.6,9,NaN,NaN,NaN,NaN,NaN
76,\RIGHT,right,1,21,0.6,5,NaN,NaN,NaN,NaN,NaN
76,\RIGHT,left,8,22,0.6,5,NaN,NaN,NaN,NaN,NaN
76,\RIGHT,right,7,23,0.6,6,NaN,NaN,NaN,NaN,NaN
76,\LEFT,left,1,24,0.6,11,NaN,NaN,NaN,NaN,NaN
76,\LEFT,right,1,25,0.6,7,NaN,NaN,NaN,NaN,NaN
76,\LEFT,left,9,26,0.6,3,NaN,NaN,NaN,NaN,NaN
76,\LEFT,right,3,27,0.6,6,NaN,NaN,NaN,NaN,NaN
76,\RIGHT,left,1,28,0.6,11,NaN,NaN,NaN,NaN,NaN
76,\LEFT,right,9,29,0.6,4,NaN,NaN,NaN,NaN,NaN
76,\LEFT,right,4,30,0.6,10,NaN,NaN,NaN,NaN,NaN
76,\RIGHT,right,9,31,0.6,4,NaN,NaN,NaN,NaN,NaN
76,\LEFT,right,2,32,0.6,8,NaN,NaN,NaN,NaN,NaN
76,\LEFT,left,7,33,0.6,2,NaN,NaN,NaN,NaN,NaN
76,\LEFT,left,2,34,0.6,10,NaN,NaN,NaN,NaN,NaN
76,\LEFT,right,8,35,0.6,4,NaN,NaN,NaN,NaN,NaN
76,\RIGHT,right,6,36,0.6,4,NaN,NaN,NaN,NaN,NaN
76,\RIGHT,left,10,37,0.6,7,NaN,NaN,NaN,NaN,NaN
76,\LEFT,left,8,38,0.6,10,NaN,NaN,NaN,NaN,NaN
76,\LEFT,left,5,39,0.6,4,NaN,NaN,NaN,NaN,NaN
76,\LEFT,right,6,40,0.6,1,NaN,NaN,NaN,NaN,NaN
77,\LEFT,left,5,1,0.6,8,NaN,NaN,NaN,NaN,NaN
77,\RIGHT,right,7,2,0.6,1,NaN,NaN,NaN,NaN,NaN
77,\RIGHT,right,4,3,0.6,8,NaN,NaN,NaN,NaN,NaN
77,\RIGHT,right,2,4,0.6,8,NaN,NaN,NaN,NaN,NaN
77,\RIGHT,left,4,5,0.6,2,NaN,NaN,NaN,NaN,NaN
77,\LEFT,left,4,6,0.6,4,NaN,NaN,NaN,NaN,NaN
77,\LEFT,left,7,7,0.6,9,NaN,NaN,NaN,NaN,NaN
77,\RIGHT,right,8,8,0.6,11,NaN,NaN,NaN,NaN,NaN
77,\RIGHT,left,5,9,0.6,5,NaN,NaN,NaN,NaN,NaN
77,\LEFT,left,2,10,0.6,11,NaN,NaN,NaN,NaN,NaN
77,\RIGHT,left,1,11,0.6,6,NaN,NaN,NaN,NaN,NaN
77,\LEFT,right,8,12,0.6,1,NaN,NaN,NaN,NaN,NaN
77,\LEFT,right,4,13,0.6,1,NaN,NaN,NaN,NaN,NaN
77,\RIGHT,left,10,14,0.6,11,NaN,NaN,NaN,NaN,NaN
77,\RIGHT,right,9,15,0.6,1,NaN,NaN,NaN,NaN,NaN
77,\LEFT,right,7,16,0.6,4,NaN,NaN,NaN,NaN,NaN
77,\RIGHT,left,8,17,0.6,7,NaN,NaN,NaN,NaN,NaN
77,\RIGHT,left,7,18,0.6,1,NaN,NaN,NaN,NaN,NaN
77,\LEFT,right,5,19,0.6,2,NaN,NaN,NaN,NaN,NaN
77,\LEFT,right,3,20,0.6,10,NaN,NaN,NaN,NaN,NaN
77,\LEFT,right,6,21,0.6,5,NaN,NaN,NaN,NaN,NaN
77,\RIGHT,right,5,22,0.6,2,NaN,NaN,NaN,NaN,NaN
77,\LEFT,left,1,23,0.6,1,NaN,NaN,NaN,NaN,NaN
77,\RIGHT,right,3,24,0.6,3,NaN,NaN,NaN,NaN,NaN
77,\RIGHT,right,6,25,0.6,5,NaN,NaN,NaN,NaN,NaN
77,\LEFT,left,6,26,0.6,9,NaN,NaN,NaN,NaN,NaN
77,\RIGHT,right,1,27,0.6,7,NaN,NaN,NaN,NaN,NaN
77,\LEFT,left,10,28,0.6,11,NaN,NaN,NaN,NaN,NaN
77,\LEFT,right,1,29,0.6,11,NaN,NaN,NaN,NaN,NaN
77,\RIGHT,right,10,30,0.6,8,NaN,NaN,NaN,NaN,NaN
77,\LEFT,left,3,31,0.6,10,NaN,NaN,NaN,NaN,NaN
77,\RIGHT,left,2,32,0.6,6,NaN,NaN,NaN,NaN,NaN
77,\LEFT,left,8,33,0.6,8,NaN,NaN,NaN,NaN,NaN
77,\RIGHT,left,3,34,0.6,11,NaN,NaN,NaN,NaN,NaN
77,\LEFT,right,9,35,0.6,6,NaN,NaN,NaN,NaN,NaN
77,\LEFT,right,2,36,0.6,2,NaN,NaN,NaN,NaN,NaN
77,\LEFT,right,10,37,0.6,8,NaN,NaN,NaN,NaN,NaN
77,\LEFT,left,9,38,0.6,9,NaN,NaN,NaN,NaN,NaN
77,\RIGHT,left,6,39,0.6,10,NaN,NaN,NaN,NaN,NaN
77,\RIGHT,left,9,40,0.6,6,NaN,NaN,NaN,NaN,NaN
78,\RIGHT,left,10,1,0.6,3,NaN,NaN,NaN,NaN,NaN
78,\LEFT,right,7,2,0.6,4,NaN,NaN,NaN,NaN,NaN
78,\RIGHT,right,3,3,0.6,5,NaN,NaN,NaN,NaN,NaN
78,\LEFT,left,10,4,0.6,10,NaN,NaN,NaN,NaN,NaN
78,\RIGHT,right,9,5,0.6,5,NaN,NaN,NaN,NaN,NaN
78,\LEFT,right,10,6,0.6,5,NaN,NaN,NaN,NaN,NaN
78,\LEFT,right,2,7,0.6,1,NaN,NaN,NaN,NaN,NaN
78,\LEFT,left,7,8,0.6,8,NaN,NaN,NaN,NaN,NaN
78,\LEFT,left,5,9,0.6,8,NaN,NaN,NaN,NaN,NaN
78,\LEFT,left,4,10,0.6,3,NaN,NaN,NaN,NaN,NaN
78,\RIGHT,left,8,11,0.6,8,NaN,NaN,NaN,NaN,NaN
78,\RIGHT,left,4,12,0.6,1,NaN,NaN,NaN,NaN,NaN
78,\RIGHT,right,6,13,0.6,1,NaN,NaN,NaN,NaN,NaN
78,\RIGHT,left,1,14,0.6,11,NaN,NaN,NaN,NaN,NaN
78,\RIGHT,left,2,15,0.6,10,NaN,NaN,NaN,NaN,NaN
78,\LEFT,left,9,16,0.6,11,NaN,NaN,NaN,NaN,NaN
78,\LEFT,left,2,17,0.6,3,NaN,NaN,NaN,NaN,NaN
78,\RIGHT,right,4,18,0.6,9,NaN,NaN,NaN,NaN,NaN
78,\LEFT,left,1,19,0.6,3,NaN,NaN,NaN,NaN,NaN
78,\LEFT,right,1,20,0.6,7,NaN,NaN,NaN,NaN,NaN
78,\RIGHT,right,7,21,0.6,9,NaN,NaN,NaN,NaN,NaN
78,\RIGHT,left,6,22,0.6,1,NaN,NaN,NaN,NaN,NaN
78,\LEFT,right,6,23,0.6,3,NaN,NaN,NaN,NaN,NaN
78,\RIGHT,right,2,24,0.6,6,NaN,NaN,NaN,NaN,NaN
78,\RIGHT,right,5,25,0.6,2,NaN,NaN,NaN,NaN,NaN
78,\RIGHT,left,9,26,0.6,5,NaN,NaN,NaN,NaN,NaN
78,\RIGHT,right,10,27,0.6,1,NaN,NaN,NaN,NaN,NaN
78,\LEFT,right,8,28,0.6,1,NaN,NaN,NaN,NaN,NaN
78,\LEFT,left,6,29,0.6,5,NaN,NaN,NaN,NaN,NaN
78,\LEFT,left,8,30,0.6,8,NaN,NaN,NaN,NaN,NaN
78,\LEFT,left,3,31,0.6,3,NaN,NaN,NaN,NaN,NaN
78,\LEFT,right,9,32,0.6,5,NaN,NaN,NaN,NaN,NaN
78,\LEFT,right,3,33,0.6,9,NaN,NaN,NaN,NaN,NaN
78,\LEFT,right,4,34,0.6,9,NaN,NaN,NaN,NaN,NaN
78,\RIGHT,left,5,35,0.6,1,NaN,NaN,NaN,NaN,NaN
78,\LEFT,right,5,36,0.6,3,NaN,NaN,NaN,NaN,NaN
78,\RIGHT,right,8,37,0.6,9,NaN,NaN,NaN,NaN,NaN
78,\RIGHT,left,3,38,0.6,8,NaN,NaN,NaN,NaN,NaN
78,\RIGHT,right,1,39,0.6,10,NaN,NaN,NaN,NaN,NaN
78,\RIGHT,left,7,40,0.6,11,NaN,NaN,NaN,NaN,NaN
79,\RIGHT,right,10,1,0.6,9,NaN,NaN,NaN,NaN,NaN
79,\LEFT,left,6,2,0.6,3,NaN,NaN,NaN,NaN,NaN
79,\RIGHT,right,1,3,0.6,3,NaN,NaN,NaN,NaN,NaN
79,\RIGHT,right,7,4,0.6,5,NaN,NaN,NaN,NaN,NaN
79,\LEFT,right,8,5,0.6,3,NaN,NaN,NaN,NaN,NaN
79,\LEFT,right,6,6,0.6,4,NaN,NaN,NaN,NaN,NaN
79,\LEFT,right,2,7,0.6,11,NaN,NaN,NaN,NaN,NaN
79,\LEFT,right,10,8,0.6,3,NaN,NaN,NaN,NaN,NaN
79,\RIGHT,right,5,9,0.6,11,NaN,NaN,NaN,NaN,NaN
79,\RIGHT,right,8,10,0.6,4,NaN,NaN,NaN,NaN,NaN
79,\RIGHT,right,3,11,0.6,3,NaN,NaN,NaN,NaN,NaN
79,\RIGHT,right,4,12,0.6,2,NaN,NaN,NaN,NaN,NaN
79,\LEFT,left,9,13,0.6,7,NaN,NaN,NaN,NaN,NaN
79,\RIGHT,right,6,14,0.6,6,NaN,NaN,NaN,NaN,NaN
79,\LEFT,left,8,15,0.6,11,NaN,NaN,NaN,NaN,NaN
79,\LEFT,right,4,16,0.6,7,NaN,NaN,NaN,NaN,NaN
79,\RIGHT,left,10,17,0.6,2,NaN,NaN,NaN,NaN,NaN
79,\RIGHT,left,3,18,0.6,6,NaN,NaN,NaN,NaN,NaN
79,\LEFT,left,3,19,0.6,2,NaN,NaN,NaN,NaN,NaN
79,\LEFT,right,7,20,0.6,2,NaN,NaN,NaN,NaN,NaN
79,\LEFT,right,5,21,0.6,8,NaN,NaN,NaN,NaN,NaN
79,\RIGHT,left,1,22,0.6,3,NaN,NaN,NaN,NaN,NaN
79,\RIGHT,left,6,23,0.6,5,NaN,NaN,NaN,NaN,NaN
79,\LEFT,left,2,24,0.6,2,NaN,NaN,NaN,NaN,NaN
79,\RIGHT,left,8,25,0.6,8,NaN,NaN,NaN,NaN,NaN
79,\RIGHT,right,2,26,0.6,5,NaN,NaN,NaN,NaN,NaN
79,\LEFT,right,3,27,0.6,11,NaN,NaN,NaN,NaN,NaN
79,\LEFT,left,4,28,0.6,5,NaN,NaN,NaN,NaN,NaN
79,\LEFT,right,9,29,0.6,4,NaN,NaN,NaN,NaN,NaN
79,\LEFT,right,1,30,0.6,2,NaN,NaN,NaN,NaN,NaN
79,\RIGHT,right,9,31,0.6,6,NaN,NaN,NaN,NaN,NaN
79,\LEFT,left,10,32,0.6,4,NaN,NaN,NaN,NaN,NaN
79,\RIGHT,left,4,33,0.6,3,NaN,NaN,NaN,NaN,NaN
79,\LEFT,left,5,34,0.6,6,NaN,NaN,NaN,NaN,NaN
79,\LEFT,left,1,35,0.6,2,NaN,NaN,NaN,NaN,NaN
79,\RIGHT,left,9,36,0.6,10,NaN,NaN,NaN,NaN,NaN
79,\RIGHT,left,2,37,0.6,9,NaN,NaN,NaN,NaN,NaN
79,\RIGHT,left,7,38,0.6,1,NaN,NaN,NaN,NaN,NaN
79,\RIGHT,left,5,39,0.6,8,NaN,NaN,NaN,NaN,NaN
79,\LEFT,left,7,40,0.6,3,NaN,NaN,NaN,NaN,NaN
80,\RIGHT,left,3,1,0.6,10,NaN,NaN,NaN,NaN,NaN
80,\LEFT,left,8,2,0.6,10,NaN,NaN,NaN,NaN,NaN
80,\RIGHT,right,1,3,0.6,6,NaN,NaN,NaN,NaN,NaN
80,\RIGHT,left,4,4,0.6,5,NaN,NaN,NaN,NaN,NaN
80,\LEFT,right,9,5,0.6,3,NaN,NaN,NaN,NaN,NaN
80,\LEFT,left,6,6,0.6,5,NaN,NaN,NaN,NaN,NaN
80,\LEFT,right,6,7,0.6,11,NaN,NaN,NaN,NaN,NaN
80,\RIGHT,right,2,8,0.6,9,NaN,NaN,NaN,NaN,NaN
80,\LEFT,right,8,9,0.6,5,NaN,NaN,NaN,NaN,NaN
80,\LEFT,left,7,10,0.6,11,NaN,NaN,NaN,NaN,NaN
80,\RIGHT,right,5,11,0.6,4,NaN,NaN,NaN,NaN,NaN
80,\RIGHT,left,1,12,0.6,10,NaN,NaN,NaN,NaN,NaN
80,\LEFT,right,4,13,0.6,11,NaN,NaN,NaN,NaN,NaN
80,\RIGHT,right,9,14,0.6,11,NaN,NaN,NaN,NaN,NaN
80,\RIGHT,right,4,15,0.6,3,NaN,NaN,NaN,NaN,NaN
80,\LEFT,left,10,16,0.6,1,NaN,NaN,NaN,NaN,NaN
80,\LEFT,right,2,17,0.6,10,NaN,NaN,NaN,NaN,NaN
80,\LEFT,right,1,18,0.6,3,NaN,NaN,NaN,NaN,NaN
80,\RIGHT,right,7,19,0.6,9,NaN,NaN,NaN,NaN,NaN
80,\RIGHT,left,8,20,0.6,10,NaN,NaN,NaN,NaN,NaN
80,\RIGHT,right,8,21,0.6,3,NaN,NaN,NaN,NaN,NaN
80,\RIGHT,right,6,22,0.6,8,NaN,NaN,NaN,NaN,NaN
80,\RIGHT,left,2,23,0.6,5,NaN,NaN,NaN,NaN,NaN
80,\LEFT,right,3,24,0.6,5,NaN,NaN,NaN,NaN,NaN
80,\RIGHT,left,9,25,0.6,2,NaN,NaN,NaN,NaN,NaN
80,\RIGHT,left,5,26,0.6,1,NaN,NaN,NaN,NaN,NaN
80,\LEFT,left,1,27,0.6,7,NaN,NaN,NaN,NaN,NaN
80,\LEFT,left,4,28,0.6,11,NaN,NaN,NaN,NaN,NaN
80,\LEFT,left,2,29,0.6,10,NaN,NaN,NaN,NaN,NaN
80,\LEFT,right,10,30,0.6,2,NaN,NaN,NaN,NaN,NaN
80,\RIGHT,left,7,31,0.6,5,NaN,NaN,NaN,NaN,NaN
80,\RIGHT,left,6,32,0.6,6,NaN,NaN,NaN,NaN,NaN
80,\RIGHT,right,3,33,0.6,4,NaN,NaN,NaN,NaN,NaN
80,\RIGHT,right,10,34,0.6,11,NaN,NaN,NaN,NaN,NaN
80,\LEFT,left,3,35,0.6,6,NaN,NaN,NaN,NaN,NaN
80,\LEFT,left,5,36,0.6,9,NaN,NaN,NaN,NaN,NaN
80,\RIGHT,left,10,37,0.6,5,NaN,NaN,NaN,NaN,NaN
80,\LEFT,left,9,38,0.6,5,NaN,NaN,NaN,NaN,NaN
80,\LEFT,right,7,39,0.6,5,NaN,NaN,NaN,NaN,NaN
80,\LEFT,right,5,40,0.6,9,NaN,NaN,NaN,NaN,NaN
81,\RIGHT,right,4,1,0.6,7,NaN,NaN,NaN,NaN,NaN
81,\LEFT,right,4,2,0.6,6,NaN,NaN,NaN,NaN,NaN
81,\LEFT,right,2,3,0.6,2,NaN,NaN,NaN,NaN,NaN
